spacy_word	spacy_lemma	spacy_pos	spacy_tag	dependency	dependency_head	dependency_head_pos	dependency_children	text_id_numeric	text_id	sent_index_in_text	manually_corrected
entsprechen	entsprechen	VERB	VVINF	cj	überträgt	VERB	[Energie, Anregungsenergie]	7	p1	7	True
in	in	ADP	APPR	mo	etwa	ADV	[]	7	p1	7	False
etwa	etwa	ADV	ADV	mo	Anregungsenergie	NOUN	[in]	7	p1	7	True
der	der	DET	ART	nk	Anregungsenergie	NOUN	[]	7	p1	7	False
Anregungsenergie	Anregungsenergie	NOUN	NN	da	entsprechen	VERB	[etwa, der]	7	p1	""	True
.	--	PUNCT	$.	punct	überträgt	VERB	[]	7	p1	7	False
Dies	dieser	PRON	PDS	sb	wird	AUX	[]	7	p1	8	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[Dies, benutzt, .]	7	p1	8	False
in	in	ADP	APPR	mo	benutzt	VERB	[Mößbauerspektroskopie]	7	p1	8	False
der	der	DET	ART	nk	Mößbauerspektroskopie	NOUN	[]	7	p1	8	False
Mößbauerspektroskopie	Mößbauerspektroskopie	NOUN	NN	nk	in	ADP	[der]	7	p1	8	False
benutzt	benutzen	VERB	VVPP	oc	wird	AUX	[in, ,, analysieren]	7	p1	8	False
,	--	PUNCT	$,	punct	benutzt	VERB	[]	7	p1	8	False
um	um	SCONJ	KOUI	cp	analysieren	VERB	[]	7	p1	8	False
mit	mit	ADP	APPR	mo	analysieren	VERB	[Hilfe]	7	p1	8	False
Hilfe	Hilfe	NOUN	NN	nk	mit	ADP	[Dopplerverschiebung]	7	p1	8	False
der	der	DET	ART	nk	Dopplerverschiebung	NOUN	[]	7	p1	8	False
Dopplerverschiebung	Dopplerverschiebung	NOUN	NN	ag	Hilfe	NOUN	[der, Emissionslinien]	7	p1	8	False
der	der	DET	ART	nk	Emissionslinien	NOUN	[]	7	p1	8	False
Emissionslinien	Emissionslini	NOUN	NN	ag	Dopplerverschiebung	NOUN	[der]	7	p1	8	False
etwa	etwa	ADV	ADV	mo	Hyperfeinstrukturenaufspaltungen	NOUN	[]	7	p1	8	False
Hyperfeinstrukturenaufspaltungen	Hyperfeinstrukturenaufspaltung	NOUN	NN	oa	analysieren	VERB	[etwa, in]	7	p1	8	False
in	in	ADP	APPR	mnr	Hyperfeinstrukturenaufspaltungen	NOUN	[Probe]	7	p1	8	False
einer	ein	DET	ART	nk	Probe	NOUN	[]	7	p1	8	False
Probe	Probe	NOUN	NN	nk	in	ADP	[einer]	7	p1	8	False
zu	zu	PART	PTKZU	pm	analysieren	VERB	[]	7	p1	8	False
analysieren	analysieren	VERB	VVINF	mo	benutzt	VERB	[um, mit, Hyperfeinstrukturenaufspaltungen, zu]	7	p1	8	False
.	--	PUNCT	$.	punct	wird	AUX	[]	7	p1	8	False
Ein	ein	DET	ART	nk	Prion	NOUN	[]	5	b5	1	False
Prion	Prion	NOUN	NN	sb	ist	AUX	[Ein]	5	b5	1	False
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Prion, Protein, .]	5	b5	1	False
ein	ein	DET	ART	nk	Protein	NOUN	[]	5	b5	1	False
infektiöses	infektiös	ADJ	ADJA	nk	Protein	NOUN	[]	5	b5	1	False
Protein	Protein	NOUN	NN	pd	ist	AUX	[ein, infektiöses, ,, abstammt]	5	b5	1	False
,	--	PUNCT	$,	punct	Protein	NOUN	[]	5	b5	1	False
das	der	PRON	PRELS	sb	abstammt	VERB	[]	5	b5	1	False
von	von	ADP	APPR	op	abstammt	VERB	[Protein]	5	b5	1	False
einem	ein	DET	ART	nk	Protein	NOUN	[]	5	b5	1	False
endogenen	endogen	ADJ	ADJA	nk	Protein	NOUN	[,, zellulären]	5	b5	1	False
,	--	PUNCT	$,	punct	endogenen	ADJ	[]	5	b5	1	False
zellulären	zellulärer	DET	ADJA	cj	endogenen	ADJ	[]	5	b5	1	False
Protein	Protein	NOUN	NN	nk	von	ADP	[einem, endogenen]	5	b5	1	False
abstammt	abstammt	VERB	VVFIN	rc	Protein	NOUN	[das, von, und]	5	b5	1	False
und	und	CCONJ	KON	cd	abstammt	VERB	[besitzt]	5	b5	1	False
dessen	der	PRON	PRELAT	ag	Primärstruktur	NOUN	[]	5	b5	1	False
Primärstruktur	Primärstruktur	NOUN	NN	oa	besitzt	VERB	[dessen]	5	b5	1	False
besitzt	besitzen	VERB	VVFIN	cj	und	CCONJ	[Primärstruktur, ,, unterscheidet]	5	b5	1	False
,	--	PUNCT	$,	punct	besitzt	VERB	[]	5	b5	1	False
sich	sich	PRON	PRF	oa	unterscheidet	VERB	[]	5	b5	1	False
aber	aber	CCONJ	KON	cd	unterscheidet	VERB	[]	5	b5	1	True
in	in	ADP	APPR	mo	unterscheidet	VERB	[Quartärstrukturen]	5	b5	1	False
Sekundär-	Sekundär	X	TRUNC	cj	Tertiär-	X	[]	5	b5	1	False
,	--	PUNCT	$,	punct	Quartärstrukturen	NOUN	[]	5	b5	1	False
Tertiär-	Tertiär	X	TRUNC	cj	und	CCONJ	[Sekundär-]	5	b5	1	False
und	und	CCONJ	KON	cd	Quartärstrukturen	NOUN	[Tertiär-]	5	b5	1	False
Quartärstrukturen	Quartärstruktur	NOUN	NN	nk	in	ADP	[,, und, von]	5	b5	1	False
von	von	ADP	APPR	mnr	Quartärstrukturen	NOUN	[diesem]	5	b5	1	False
diesem	dieser	PRON	PDS	nk	von	ADP	[]	5	b5	1	False
unterscheidet	unterscheiden	VERB	VVFIN	cj	besitzt	VERB	[sich, aber, in]	5	b5	1	False
.	--	PUNCT	$.	punct	ist	AUX	[]	5	b5	1	False
Seine	sein	DET	PPOSAT	nk	Eigenschaften	NOUN	[]	5	b5	2	False
strukturellen	strukturell	ADJ	ADJA	nk	Eigenschaften	NOUN	[]	5	b5	2	False
Eigenschaften	Eigenschaft	NOUN	NN	sb	verleihen	VERB	[Seine, strukturellen]	5	b5	2	False
verleihen	verleihen	VERB	VVFIN	ROOT	verleihen	VERB	[Eigenschaften, Prion, Fähigkeit, .]	5	b5	2	False
dem	der	DET	ART	nk	Prion	NOUN	[]	5	b5	2	False
Prion	Prion	NOUN	NN	da	verleihen	VERB	[dem]	5	b5	2	False
die	der	DET	ART	nk	Fähigkeit	NOUN	[]	5	b5	2	False
Fähigkeit	Fähigkeit	NOUN	NN	oa	verleihen	VERB	[die, ,, umzuwandeln]	5	b5	2	False
,	--	PUNCT	$,	punct	Fähigkeit	NOUN	[]	5	b5	2	False
sich	sich	PRON	PRF	oa	umzuwandeln	VERB	[]	5	b5	2	False
durch	durch	ADP	APPR	mo	umzuwandeln	VERB	[Autokatalyse]	5	b5	2	False
Autokatalyse	Autokatalyse	NOUN	NN	nk	durch	ADP	[]	5	b5	2	False
von	von	ADP	APPR	mo	umzuwandeln	VERB	[Wildtypprotein]	5	b5	2	False
einem	ein	DET	ART	nk	Wildtypprotein	NOUN	[]	5	b5	2	False
Wildtypprotein	Wildtypprotein	NOUN	NN	nk	von	ADP	[einem]	5	b5	2	False
zum	zu	ADP	APPRART	mo	umzuwandeln	VERB	[Prionenprotein]	5	b5	2	False
Prionenprotein	Prionenprotein	NOUN	NN	nk	zum	ADP	[]	5	b5	2	False
umzuwandeln	umwandeln	VERB	VVIZU	oc	Fähigkeit	NOUN	[sich, durch, von, zum]	5	b5	2	False
.	--	PUNCT	$.	punct	verleihen	VERB	[]	5	b5	2	False
Dieses	dieser	DET	PDAT	nk	Ereignis	NOUN	[]	5	b5	3	False
Ereignis	Ereignis	NOUN	NN	sb	kann	AUX	[Dieses]	5	b5	3	False
kann	können	AUX	VMFIN	ROOT	kann	AUX	[Ereignis, erfolgen, .]	5	b5	3	False
spontan	spontan	ADV	ADJD	mo	erfolgen	VERB	[oder]	5	b5	3	False
oder	oder	CCONJ	KON	cd	spontan	ADV	[durch]	5	b5	3	False
durch	durch	ADP	APPR	cj	oder	CCONJ	[Aufnahme]	5	b5	3	False
die	der	DET	ART	nk	Aufnahme	NOUN	[]	5	b5	3	False
Aufnahme	Aufnahme	NOUN	NN	nk	durch	ADP	[die, Prions]	5	b5	3	False
eines	ein	DET	ART	nk	Prions	NOUN	[]	5	b5	3	False
anderen	anderer	ADJ	ADJA	nk	Prions	NOUN	[]	5	b5	3	False
Prions	Prion	NOUN	NN	ag	Aufnahme	NOUN	[eines, anderen]	5	b5	3	False
erfolgen	erfolgen	VERB	VVINF	oc	kann	AUX	[spontan]	5	b5	3	False
.	--	PUNCT	$.	punct	kann	AUX	[]	5	b5	3	False
Die	der	DET	ART	nk	Ausbildung	NOUN	[]	5	b5	4	False
Ausbildung	Ausbildung	NOUN	NN	sb	sind	AUX	[Die, Fasern, und]	5	b5	4	False
amyloider	amyloid	ADJ	ADJA	nk	Fasern	NOUN	[]	5	b5	4	False
Fasern	Faser	NOUN	NN	ag	Ausbildung	NOUN	[amyloider]	5	b5	4	False
und	und	CCONJ	KON	cd	Ausbildung	NOUN	[]	5	b5	4	False
der	der	DET	ART	nk	Charakter	NOUN	[]	5	b5	4	False
infektiöse	infektiös	ADJ	ADJA	nk	Charakter	NOUN	[]	5	b5	4	False
Charakter	Charakter	NOUN	NN	sb	sind	AUX	[der, infektiöse]	5	b5	4	False
sind	sein	AUX	VAFIN	ROOT	sind	AUX	[Ausbildung, Charakter, verknüpft, .]	5	b5	4	False
eng	eng	ADV	ADJD	mo	verknüpft	VERB	[]	5	b5	4	False
miteinander	miteinander	ADV	ADV	mo	verknüpft	VERB	[]	5	b5	4	False
verknüpft	verknüpfen	VERB	VVPP	pd	sind	AUX	[eng, miteinander]	5	b5	4	False
.	--	PUNCT	$.	punct	sind	AUX	[]	5	b5	4	False
Der	der	DET	ART	nk	Begriff	NOUN	[]	5	b5	5
Begriff	Begriff	NOUN	NN	sb	ist	AUX	[Der, Amyloid, Fadenform]	5	b5	5
Amyloid	Amyloid	PROPN	NN	nk	Begriff	NOUN	[]	5	b5	5
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Begriff, gehalten, :, .]	5	b5	5
allgemein	allgemein	ADV	ADJD	mo	gehalten	VERB	[]	5	b5	5
gehalten	halten	VERB	VVPP	oc	ist	AUX	[allgemein, und]	5	b5	5
und	und	CCONJ	KON	cd	gehalten	VERB	[umfasst]	5	b5	5
umfasst	umfasst	VERB	VVFIN	cj	und	CCONJ	[Proteinaggregate]	5	b5	5
Proteinaggregate	Proteinaggregat	PROPN	NN	oa	umfasst	VERB	[,, sind]	5	b5	5
,	--	PUNCT	$,	punct	Proteinaggregate	PROPN	[]	5	b5	5
die	der	PRON	PRELS	sb	sind	AUX	[]	5	b5	5
auf	auf	ADP	APPR	mo	angeordnet	VERB	[Weise]	5	b5	5
eine	ein	DET	ART	nk	Weise	NOUN	[]	5	b5	5
besondere	besonderer	ADJ	ADJA	nk	Weise	NOUN	[]	5	b5	5
physikalisch-chemische	physikalisch-chemisch	ADJ	ADJA	nk	Weise	NOUN	[]	5	b5	5
Weise	Weise	NOUN	NN	nk	auf	ADP	[eine, besondere, physikalisch-chemische]	5	b5	5
angeordnet	anordnen	VERB	VVPP	oc	sind	AUX	[auf]	5	b5	5
sind	sein	AUX	VAFIN	rc	Proteinaggregate	PROPN	[die, angeordnet]	5	b5	5
:	--	PUNCT	$.	punct	ist	AUX	[]	5	b5	5
eine	ein	DET	ART	nk	Fadenform	NOUN	[]	5	b5	5
Fadenform	Fadenform	NOUN	NN	app	Begriff	NOUN	[eine, ,, sind]	5	b5	5
,	--	PUNCT	$,	punct	Fadenform	NOUN	[]	5	b5	5
in	in	ADP	APPR	mo	finden	VERB	[der]	5	b5	5
der	der	PRON	PRELS	nk	in	ADP	[]	5	b5	5
zum	zu	ADP	APPRART	mo	β-Faltblattstrukturen	VERB	[Großteil]	5	b5	5
Großteil	Großteil	NOUN	NN	nk	zum	ADP	[]	5	b5	5
β-Faltblattstrukturen	β-Faltblattstrukturen	VERB	NN	oc	finden	VERB	[zum]	5	b5	5
zu	zu	PART	PTKZU	pm	finden	VERB	[]	5	b5	5
finden	finden	VERB	VVINF	oc	sind	AUX	[in, β-Faltblattstrukturen, zu]	5	b5	5
sind	sein	AUX	VAFIN	rc	Fadenform	NOUN	[finden, und]	5	b5	5
und	und	CCONJ	KON	cd	sind	AUX	[auftritt]	5	b5	5
in	in	ADP	APPR	mo	auftritt	VERB	[der]	5	b5	5
der	der	DET	PRELS	nk	in	ADP	[]	5	b5	5
eine	ein	DET	ART	nk	Doppelbrechung	NOUN	[]	5	b5	5
Doppelbrechung	Doppelbrechung	NOUN	NN	oa	auftritt	VERB	[eine, von, nach]	5	b5	5
von	von	ADP	APPR	pg	Doppelbrechung	NOUN	[Licht]	5	b5	5
polarisiertem	polarisiert	ADJ	ADJA	nk	Licht	NOUN	[]	5	b5	5
Licht	Licht	NOUN	NN	nk	von	ADP	[polarisiertem]	5	b5	5
nach	nach	ADP	APPR	mnr	Doppelbrechung	NOUN	[Färbung]	5	b5	5
Färbung	Färbung	NOUN	NN	nk	nach	ADP	[mit]	5	b5	5
mit	mit	ADP	APPR	mnr	Färbung	NOUN	[Kongorot]	5	b5	5
Kongorot	Kongorot	NOUN	NN	nk	mit	ADP	[]	5	b5	5
auftritt	auftreten	VERB	VVFIN	cj	und	CCONJ	[in, Doppelbrechung]	5	b5	5
.	--	PUNCT	$.	punct	ist	AUX	[]	5	b5	5
Das	der	DET	ART	nk	Prion	NOUN	[]	5	b5	6	False
Prion	Prion	NOUN	NN	sb	bringt	VERB	[Das]	5	b5	6	False
bringt	bringen	VERB	VVFIN	ROOT	bringt	VERB	[Prion, Veränderung, mit, ,, denn, .]	5	b5	6	False
keine	kein	DET	PIAT	nk	Veränderung	NOUN	[]	5	b5	6	False
genetische	genetisch	ADJ	ADJA	nk	Veränderung	NOUN	[]	5	b5	6	False
Veränderung	Veränderung	NOUN	NN	oa	bringt	VERB	[keine, genetische]	5	b5	6	False
mit	mit	ADP	APPR	mo	bringt	VERB	[sich]	5	b5	6	False
sich	sich	PRON	PRF	nk	mit	ADP	[]	5	b5	6	False
,	--	PUNCT	$,	punct	bringt	VERB	[]	5	b5	6	False
denn	denn	CCONJ	KON	cd	bringt	VERB	[führt]	5	b5	6	False
das	der	DET	ART	nk	Gen	NOUN	[]	5	b5	6	False
verantwortliche	verantwortlich	ADJ	ADJA	nk	Gen	NOUN	[]	5	b5	6	False
Gen	Gen	NOUN	NN	sb	führt	VERB	[das, verantwortliche]	5	b5	6	False
führt	führen	VERB	VVFIN	cj	denn	CCONJ	[Gen, weiterhin, zur]	5	b5	6	False
weiterhin	weiterhin	ADV	ADV	mo	führt	VERB	[]	5	b5	6	False
zur	zu	ADP	APPRART	mo	führt	VERB	[Expression]	5	b5	6	False
Expression	Expression	NOUN	NN	nk	zur	ADP	[von]	5	b5	6	False
von	von	ADP	APPR	pg	Expression	NOUN	[Proteinen]	5	b5	6	False
Proteinen	Protein	NOUN	NN	nk	von	ADP	[mit]	5	b5	6	False
mit	mit	ADP	APPR	mnr	Proteinen	NOUN	[Primärstruktur]	5	b5	6	False
normaler	normal	ADJ	ADJA	nk	Primärstruktur	NOUN	[]	5	b5	6	False
Primärstruktur	Primärstruktur	NOUN	NN	nk	mit	ADP	[normaler]	5	b5	6	False
.	--	PUNCT	$.	punct	bringt	VERB	[]	5	b5	6	False
Die	der	DET	ART	nk	Prionenform	NOUN	[]	5	b5	7	False
Prionenform	Prionenform	NOUN	NN	sb	vermehrt	VERB	[Die]	5	b5	7	False
vermehrt	vermehren	VERB	VVFIN	ROOT	vermehrt	VERB	[Prionenform, sich, somit, über, .]	5	b5	7	False
sich	sich	PRON	PRF	oa	vermehrt	VERB	[]	5	b5	7	False
somit	somit	ADV	ADV	mo	vermehrt	VERB	[]	5	b5	7	False
über	über	ADP	APPR	op	vermehrt	VERB	[Umwandlung]	5	b5	7	False
die	der	DET	ART	nk	Umwandlung	NOUN	[]	5	b5	7	False
Umwandlung	Umwandlung	NOUN	NN	nk	über	ADP	[die, vom, zum]	5	b5	7	False
vom	von	ADP	APPRART	pg	Umwandlung	NOUN	[Wildtypprotein]	5	b5	7	True
Wildtypprotein	Wildtypprotein	NOUN	NN	nk	vom	ADP	[]	5	b5	7	False
zum	zu	ADP	APPRART	mnr	Umwandlung	NOUN	[Typ]	5	b5	7	False
amyloiden	amyloid	ADJ	ADJA	nk	Typ	NOUN	[]	5	b5	7	False
Typ	Typ	NOUN	NN	nk	zum	ADP	[amyloiden]	5	b5	7	False
.	--	PUNCT	$.	punct	vermehrt	VERB	[]	5	b5	7	False
Eine	ein	DET	ART	nk	Deletion	NOUN	[]	5	b5	8	False
Deletion	Deletion	NOUN	NN	sb	würde	AUX	[Eine, Gens]	5	b5	8	False
des	der	DET	ART	nk	Gens	NOUN	[]	5	b5	8	False
codierenden	codierend	ADJ	ADJA	nk	Gens	NOUN	[]	5	b5	8	False
Gens	Gen	NOUN	NN	ag	Deletion	NOUN	[des, codierenden, Proteins]	5	b5	8	False
des	der	DET	ART	nk	Proteins	NOUN	[]	5	b5	8	False
zellulären	zellulärer	ADJ	ADJA	nk	Proteins	NOUN	[]	5	b5	8	False
Proteins	Protein	NOUN	NN	ag	Gens	NOUN	[des, zellulären]	5	b5	8	False
würde	werden	AUX	VAFIN	ROOT	würde	AUX	[Deletion, somit, verhindern, .]	5	b5	8	False
somit	somit	ADV	ADV	mo	würde	AUX	[]	5	b5	8	False
eine	ein	DET	ART	nk	Prioneninfektion	NOUN	[]	5	b5	8	False
Prioneninfektion	Prioneninfektion	NOUN	NN	oa	verhindern	VERB	[eine]	5	b5	8	False
verhindern	verhindern	VERB	VVINF	oc	würde	AUX	[Prioneninfektion]	5	b5	8	False
.	--	PUNCT	$.	punct	würde	AUX	[]	5	b5	8	False
Das	der	DET	ART	nk	Ziel	NOUN	[]	10	p4	1	False
Ziel	Ziel	NOUN	NN	pd	ist	AUX	[Das, Interferometrie]	10	p4	1	False
der	der	DET	ART	nk	Interferometrie	NOUN	[]	10	p4	1	False
holografischen	holografisch	ADJ	ADJA	nk	Interferometrie	NOUN	[]	10	p4	1	False
Interferometrie	Interferometrie	NOUN	NN	ag	Ziel	NOUN	[der, holografischen]	10	p4	1	False
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Ziel, es, ,, .]	10	p4	1	False
es	es	PRON	PPER	sb	ist	AUX	[erfassen]	10	p4	1	False
,	--	PUNCT	$,	punct	ist	AUX	[]	10	p4	1	False
Veränderungen	Veränderung	NOUN	NN	oa	erfassen	VERB	[an, durch,]	10	p4	1	True
an	an	ADP	APPR	mnr	Veränderungen	NOUN	[Objekten]	10	p4	1	False
Objekten	Objekt	NOUN	NN	nk	an	ADP	[]	10	p4	1	True
durch	durch	ADP	APPR	mnr	Veränderungen	NOUN	[Belastungen]	10	p4	1	False
Belastungen	Belastung	NOUN	NN	nk	durch	ADP	[,, Ausdehnung, ,, Schwingungen, usw.]	10	p4	1	True
,	--	PUNCT	$,	punct	Belastungen	NOUN	[]	10	p4	1	False
thermische	thermisch	ADJ	ADJA	nk	Ausdehnung	NOUN	[]	10	p4	1	False
Ausdehnung	Ausdehnung	NOUN	NN	cj	Belastungen	NOUN	[thermische]	10	p4	1	False
,	--	PUNCT	$,	punct	Belastungen	NOUN	[]	10	p4	1	False
Schwingungen	Schwingung	NOUN	NN	cj	Belastungen	NOUN	[]	10	p4	1	False
usw.	usw.	ADV	ADV	cj	Belastung	NOUN	[]	10	p4	1	True
qualitativ	qualitativ	ADV	ADJD	mo	erfassen	VERB	[und]	10	p4	1	False
und	und	CCONJ	KON	cd	qualitativ	ADV	[quantitativ]	10	p4	1	False
quantitativ	quantitativ	ADV	ADJD	cj	und	CCONJ	[]	10	p4	1	False
zu	zu	PART	PTKZU	pm	erfassen	VERB	[]	10	p4	1	False
erfassen	erfassen	VERB	VVINF	re	es	PRON	[Veränderungen, qualitativ, zu]	10	p4	1	False
.	--	PUNCT	$.	punct	ist	AUX	[]	10	p4	1	False
Beim	bei	ADP	APPRART	mo	wird	AUX	[Echtzeitverfahren]	10	p4	2	True
Echtzeitverfahren	Echtzeitverfahr	NOUN	NN	nk	Beim	ADP	[Interferometrie]	10	p4	2	False
der	der	DET	ART	nk	Interferometrie	NOUN	[]	10	p4	2	False
holografischen	holografisch	ADJ	ADJA	nk	Interferometrie	NOUN	[]	10	p4	2	False
Interferometrie	Interferometrie	NOUN	NN	ag	Echtzeitverfahren	NOUN	[der, holografischen]	10	p4	2	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[Beim, aufgenommen, .]	10	p4	2	False
von	von	ADP	APPR	sbp	aufgenommen	VERB	[Objekt]	10	p4	2	False
einem	ein	DET	ART	nk	Objekt	NOUN	[]	10	p4	2	False
Objekt	Objekt	NOUN	NN	nk	von	ADP	[einem, in]	10	p4	2	True
in	in	ADP	APPR	mnr	Objekt	NOUN	[Ruhe]	10	p4	2	True
Ruhe	Ruhe	NOUN	NN	nk	in	ADP	[]	10	p4	2	False
ein	ein	DET	ART	nk	Hologramm	NOUN	[]	10	p4	2	False
Hologramm	Hologramm	NOUN	NN	sb	aufgenommen	VERB	[ein]	10	p4	2	True
aufgenommen	aufnehmen	VERB	VVPP	oc	wird	AUX	[Beim, von, in, Hologramm]	10	p4	2	False
.	--	PUNCT	$.	punct	wird	AUX	[]	10	p4	2	False
Die	der	DET	ART	nk	Hologrammplatte	NOUN	[]	10	p4	3	False
Hologrammplatte	Hologrammplatte	NOUN	NN	sb	wird	AUX	[Die]	10	p4	3	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[Hologrammplatte, entwickelt, wird, .]	10	p4	3	False
dann	dann	ADV	ADV	mo	entwickelt	VERB	[,, bewegen]	10	p4	3	False
,	--	PUNCT	$,	punct	dann	ADV	[]	10	p4	3	False
ohne	ohne	SCONJ	KOUI	cp	bewegen	VERB	[]	10	p4	3	False
sie	sie	PRON	PPER	oa	bewegen	VERB	[]	10	p4	3	False
zu	zu	PART	PTKZU	pm	bewegen	VERB	[]	10	p4	3	False
bewegen	bewegen	VERB	VVINF	re	dann	ADV	[ohne, sie, zu]	10	p4	3	False
,	--	PUNCT	$,	punct	entwickelt	VERB	[]	10	p4	3	False
am	an	ADP	APPRART	mo	entwickelt	VERB	[Ort]	10	p4	3	False
festen	fest	ADJ	ADJA	nk	Ort	NOUN	[]	10	p4	3	False
Ort	Ort	NOUN	NN	nk	am	ADP	[festen, Aufnahme]	10	p4	3	False
der	der	DET	ART	nk	Aufnahme	NOUN	[]	10	p4	3	False
Aufnahme	Aufnahme	NOUN	NN	ag	Ort	NOUN	[der]	10	p4	3	False
entwickelt	entwickeln	VERB	VVPP	oc	wird	AUX	[dann, ,, am, und]	10	p4	3	False
und	und	CCONJ	KON	cd	entwickelt	VERB	[beleuchtet]	10	p4	3	False
mit	mit	ADP	APPR	mo	beleuchtet	VERB	[Referenzwelle]	10	p4	3	True
der	der	DET	ART	nk	Referenzwelle	NOUN	[]	10	p4	3	False
Referenzwelle	Referenzwelle	NOUN	NN	nk	mit	ADP	[der]	10	p4	3	False
beleuchtet	beleuchten	VERB	VVPP	cj	und	CCONJ	[mit]	10	p4	3	False
,	--	PUNCT	$,	punct	sodass	SCONJ	[]	10	p4	3	False
sodass	sodass	SCONJ	KOUS	cp	wird	AUX	[,]	10	p4	3	True
ein	ein	DET	ART	nk	Hologrammbild	NOUN	[]	10	p4	3	False
Hologrammbild	Hologrammbild	NOUN	NN	sb	wird	AUX	[ein]	10	p4	3	True
erzeugt	erzeugen	VERB	VVPP	oc	wird	AUX	[]	10	p4	3	True
wird	werden	AUX	VAFIN	mo	wird	AUX	[sodass, Hologrammbild, erzeugt]	10	p4	3	True
.	--	PUNCT	$.	punct	wird	AUX	[]	10	p4	3	False
Nimmt	nehmen	VERB	VVFIN	re	so	ADV	[man, am, Änderungen, vor, und]	10	p4	4	False
man	man	PRON	PIS	sb	Nimmt	VERB	[]	10	p4	4	False
am	an	ADP	APPRART	mo	Nimmt	VERB	[Objekt]	10	p4	4	False
Objekt	Objekt	NOUN	NN	nk	am	ADP	[]	10	p4	4	False
nur	nur	ADV	ADV	mo	kleine	ADJ	[]	10	p4	4	False
sehr	sehr	ADV	ADV	mo	kleine	ADJ	[]	10	p4	4	False
kleine	klein	ADJ	ADJA	nk	Änderungen	NOUN	[nur, sehr]	10	p4	4	False
Änderungen	Änderung	NOUN	NN	oa	Nimmt	VERB	[kleine]	10	p4	4	False
vor	vor	ADP	PTKVZ	svp	Nimmt	VERB	[]	10	p4	4	False
und	und	CCONJ	KON	cd	Nimmt	VERB	[beleuchtet]	10	p4	4	False
beleuchtet	beleuchten	VERB	VVFIN	cj	und	CCONJ	[es, am, wieder, genau]	10	p4	4	False
es	es	PRON	PPER	oa	beleuchtet	VERB	[]	10	p4	4	False
am	an	ADP	APPRART	mo	beleuchtet	VERB	[Ort]	10	p4	4	False
gleichen	gleich	ADJ	ADJA	nk	Ort	NOUN	[]	10	p4	4	False
Ort	Ort	NOUN	NN	nk	am	ADP	[gleichen]	10	p4	4	False
wieder	wieder	ADV	ADV	mo	beleuchtet	VERB	[]	10	p4	4	False
genau	genau	ADV	ADJD	mo	beleuchtet	VERB	[bei]	10	p4	4	False
wie	wie	ADP	KOKOM	cm	bei	ADP	[]	10	p4	4	False
bei	bei	ADP	APPR	cc	genau	ADV	[wie, Aufnahme]	10	p4	4	False
der	der	DET	ART	nk	Aufnahme	NOUN	[]	10	p4	4	False
ersten	erster	ADJ	ADJA	nk	Aufnahme	NOUN	[]	10	p4	4	False
Aufnahme	Aufnahme	NOUN	NN	nk	bei	ADP	[der, ersten]	10	p4	4	False
,	--	PUNCT	$,	punct	so	ADV	[]	10	p4	4	False
so	so	ADV	ADV	mo	äußern	VERB	[Nimmt, ,]	10	p4	4	False
werden	werden	AUX	VAFIN	ROOT	werden	AUX	[Änderungen, äußern, .]	10	p4	4	False
sich	sich	PRON	PRF	oa	äußern	VERB	[]	10	p4	4	False
diese	dieser	DET	PDAT	nk	Änderungen	NOUN	[]	10	p4	4	False
Änderungen	Änderung	NOUN	NN	sb	werden	AUX	[diese]	10	p4	4	False
in	in	ADP	APPR	mo	äußern	VERB	[Phasenverschiebungen]	10	p4	4	False
Phasenverschiebungen	Phasenverschiebunge	NOUN	NN	nk	in	ADP	[Signalwelle]	10	p4	4	False
der	der	DET	ART	nk	Signalwelle	NOUN	[]	10	p4	4	False
Signalwelle	Signalwell	NOUN	NN	ag	Phasenverschiebungen	NOUN	[der]	10	p4	4	False
äußern	äußern	VERB	VVINF	oc	werden	AUX	[so, sich, in]	10	p4	4	False
.	--	PUNCT	$.	punct	werden	AUX	[]	10	p4	4	False
Die	der	DET	ART	nk	Überlagerung	NOUN	[]	10	p4	5	False
Überlagerung	Überlagerung	NOUN	NN	sb	führt	VERB	[Die, Signalwelle, mit]	10	p4	5	True
dieser	dieser	DET	PDAT	nk	Signalwelle	NOUN	[]	10	p4	5	False
Signalwelle	Signalwelle	NOUN	NN	ag	Überlagerung	NOUN	[dieser, vom]	10	p4	5	True
vom	von	ADP	APPRART	pg	Signalwelle	NOUN	[Objekt]	10	p4	5	True
veränderten	verändert	ADJ	ADJA	nk	Objekt	NOUN	[]	10	p4	5	False
Objekt	Objekt	NOUN	NN	nk	vom	ADP	[veränderten]	10	p4	5	True
mit	mit	ADP	APPR	mnr	Überlagerung	NOUN	[Rekonstruktionswelle]	10	p4	5	True
der	der	DET	ART	nk	Rekonstruktionswelle	NOUN	[]	10	p4	5	False
Rekonstruktionswelle	Rekonstruktionswelle	NOUN	NN	nk	mit	ADP	[der, vom]	10	p4	5	True
vom	von	ADP	APPRART	pg	Rekonstruktionswelle	NOUN	[Hologramm]	10	p4	5	True
